date,product,region,channel,revenue,units,cost,profit
2024-01-20,Growth Pack,East,Online,97.91,6,42.59,55.32
2024-01-20,Growth Pack,East,Offline,138.23,9,73.13,65.1
2024-01-20,Growth Pack,West,Online,156.49,8,70.28,86.21
2024-01-20,Growth Pack,West,Offline,101.87,8,48.8,53.07
2024-01-20,Starter Plan,North,Online,126.89,9,57.13,69.76
2024-01-20,Starter Plan,North,Offline,79.18,4,34.98,44.2
2024-01-20,Starter Plan,South,Online,98.08,6,48.15,49.93
2024-01-20,Starter Plan,South,Offline,67.59,5,31.44,36.15
2024-01-20,Starter Plan,East,Online,72.11,5,29.85,42.26
2024-01-20,Starter Plan,East,Offline,64.87,5,33.82,31.05
2024-01-20,Starter Plan,West,Online,87.79,5,37.19,50.6
2024-01-20,Starter Plan,West,Offline,57.71,3,22.75,34.96
2024-01-20,Add-ons,North,Online,67.13,5,29.76,37.37
2024-01-20,Add-ons,North,Offline,34.64,2,14.01,20.63
2024-01-20,Add-ons,South,Online,73.1,5,35.45,37.65
2024-01-20,Add-ons,South,Offline,65.27,4,34.24,31.03
2024-01-20,Add-ons,East,Online,49.38,4,20.63,28.75
2024-01-20,Add-ons,East,Offline,27.1,1,10.1,17.0
2024-01-20,Add-ons,West,Online,62.38,3,32.55,29.83
2024-01-20,Add-ons,West,Offline,13.05,1,5.73,7.32
2024-01-21,Enterprise Suite,North,Online,242.53,20,93.41,149.12
2024-01-21,Enterprise Suite,North,Offline,164.02,11,76.79,87.23
2024-01-21,Enterprise Suite,South,Online,188.81,10,99.8,89.01
2024-01-21,Enterprise Suite,South,Offline,136.48,10,54.85,81.63
2024-01-21,Enterprise Suite,East,Online,191.73,11,102.39,89.34
2024-01-21,Enterprise Suite,East,Offline,138.9,10,59.78,79.12
2024-01-21,Enterprise Suite,West,Online,198.98,11,79.6,119.38
2024-01-21,Enterprise Suite,West,Offline,124.85,8,63.3,61.55
2024-01-21,Growth Pack,North,Online,129.15,7,58.56,70.59
2024-01-21,Growth Pack,North,Offline,62.45,3,33.21,29.24
2024-01-21,Growth Pack,South,Online,124.88,10,45.46,79.42
2024-01-21,Growth Pack,South,Offline,100.19,6,38.5,61.69
2024-01-21,Growth Pack,East,Online,145.31,9,63.72,81.59
2024-01-21,Growth Pack,East,Offline,36.12,2,13.35,22.77
2024-01-21,Growth Pack,West,Online,144.33,11,59.48,84.85
2024-01-21,Growth Pack,West,Offline,75.37,6,29.41,45.96
2024-01-21,Starter Plan,North,Online,82.24,4,32.29,49.95
2024-01-21,Starter Plan,North,Offline,57.88,4,30.01,27.87
2024-01-21,Starter Plan,South,Online,93.84,8,41.2,52.64
2024-01-21,Starter Plan,South,Offline,65.97,5,27.78,38.19
2024-01-21,Starter Plan,East,Online,76.46,6,31.44,45.02
2024-01-21,Starter Plan,East,Offline,29.37,2,11.46,17.91
2024-01-21,Starter Plan,West,Online,102.27,9,51.62,50.65
2024-01-21,Starter Plan,West,Offline,98.26,8,49.67,48.59
2024-01-21,Add-ons,North,Online,45.13,2,18.15,26.98
2024-01-21,Add-ons,North,Offline,41.45,2,18.49,22.96
2024-01-21,Add-ons,South,Online,48.73,3,24.95,23.78
2024-01-21,Add-ons,South,Offline,51.93,2,26.67,25.26
2024-01-21,Add-ons,East,Online,40.47,2,20.32,20.15
2024-01-21,Add-ons,East,Offline,57.98,3,29.44,28.54
2024-01-21,Add-ons,West,Online,40.64,2,19.01,21.63
2024-01-21,Add-ons,West,Offline,41.65,4,20.38,21.27
2024-01-22,Enterprise Suite,North,Online,203.48,12,80.78,122.7
2024-01-22,Enterprise Suite,North,Offline,140.52,12,67.27,73.25
2024-01-22,Enterprise Suite,South,Online,197.64,13,90.89,106.75
2024-01-22,Enterprise Suite,South,Offline,141.86,9,74.04,67.82
2024-01-22,Enterprise Suite,East,Online,179.98,12,88.65,91.33
2024-01-22,Enterprise Suite,East,Offline,119.52,8,62.64,56.88
2024-01-22,Enterprise Suite,West,Online,229.63,16,108.39,121.24
2024-01-22,Enterprise Suite,West,Offline,164.49,13,63.36,101.13
2024-01-22,Growth Pack,North,Online,182.2,13,74.04,108.16
2024-01-22,Growth Pack,North,Offline,93.86,7,34.72,59.14
2024-01-22,Growth Pack,South,Online,122.04,10,46.5,75.54
2024-01-22,Growth Pack,South,Offline,100.96,9,46.54,54.42
2024-01-22,Growth Pack,East,Online,126.94,8,68.3,58.64
2024-01-22,Growth Pack,East,Offline,51.75,3,22.05,29.7
2024-01-22,Growth Pack,West,Online,140.73,10,70.38,70.35
2024-01-22,Growth Pack,West,Offline,115.74,9,50.31,65.43
2024-01-22,Starter Plan,North,Online,87.81,6,42.83,44.98
2024-01-22,Starter Plan,North,Offline,30.59,2,12.64,17.95
2024-01-22,Starter Plan,South,Online,119.27,10,55.76,63.51
2024-01-22,Starter Plan,South,Offline,84.61,4,41.79,42.82
2024-01-22,Starter Plan,East,Online,62.54,3,30.69,31.85
2024-01-22,Starter Plan,East,Offline,45.06,3,20.46,24.6
2024-01-22,Starter Plan,West,Online,71.31,5,32.86,38.45
2024-01-22,Starter Plan,West,Offline,117.01,6,62.35,54.66
2024-01-22,Add-ons,North,Online,53.76,4,21.45,32.31
2024-01-22,Add-ons,North,Offline,52.08,3,26.55,25.53
2024-01-22,Add-ons,South,Online,77.6,4,34.26,43.34
2024-01-22,Add-ons,South,Offline,49.1,2,21.68,27.42
2024-01-22,Add-ons,East,Online,56.01,3,26.8,29.21
2024-01-22,Add-ons,East,Offline,40.34,3,19.45,20.89
2024-01-22,Add-ons,West,Online,84.51,6,33.72,50.79
2024-01-22,Add-ons,West,Offline,33.97,2,12.83,21.14
2024-01-23,Enterprise Suite,North,Online,239.35,14,100.08,139.27
2024-01-23,Enterprise Suite,North,Offline,186.0,12,83.26,102.74
2024-01-23,Enterprise Suite,South,Online,193.27,12,75.71,117.56
2024-01-23,Enterprise Suite,South,Offline,119.0,7,46.42,72.58
2024-01-23,Enterprise Suite,East,Online,200.05,13,107.37,92.68
2024-01-23,Enterprise Suite,East,Offline,166.41,12,78.48,87.93
2024-01-23,Enterprise Suite,West,Online,238.1,14,105.8,132.3
2024-01-23,Enterprise Suite,West,Offline,143.77,11,76.69,67.08
2024-01-23,Growth Pack,North,Online,161.06,15,63.78,97.28
2024-01-23,Growth Pack,North,Offline,106.49,6,46.76,59.73
2024-01-23,Growth Pack,South,Online,157.42,13,63.29,94.13
2024-01-23,Growth Pack,South,Offline,99.16,7,44.87,54.29
2024-01-23,Growth Pack,East,Online,135.7,12,58.39,77.31
2024-01-23,Growth Pack,East,Offline,116.38,7,52.88,63.5
2024-01-23,Growth Pack,West,Online,161.01,15,76.65,84.36
2024-01-23,Growth Pack,West,Offline,120.37,8,55.8,64.57
2024-01-23,Starter Plan,North,Online,96.06,5,40.35,55.71
2024-01-23,Starter Plan,North,Offline,46.35,3,21.04,25.31
2024-01-23,Starter Plan,South,Online,116.21,8,60.26,55.95
2024-01-23,Starter Plan,South,Offline,74.81,5,27.81,47.0
2024-01-23,Starter Plan,East,Online,121.39,9,53.0,68.39
2024-01-23,Starter Plan,East,Offline,59.09,5,21.3,37.79
2024-01-23,Starter Plan,West,Online,85.53,6,31.64,53.89
2024-01-23,Starter Plan,West,Offline,79.71,6,32.43,47.28
2024-01-23,Add-ons,North,Online,77.65,5,31.67,45.98
2024-01-23,Add-ons,North,Offline,30.36,1,13.24,17.12
2024-01-23,Add-ons,South,Online,40.09,3,15.03,25.06
2024-01-23,Add-ons,South,Offline,64.36,4,27.22,37.14
2024-01-23,Add-ons,East,Online,55.37,3,28.86,26.51
2024-01-23,Add-ons,East,Offline,35.94,2,17.01,18.93
2024-01-23,Add-ons,West,Online,89.1,6,43.91,45.19
2024-01-23,Add-ons,West,Offline,22.13,1,9.1,13.03
2024-01-24,Enterprise Suite,North,Online,288.26,23,145.89,142.37
2024-01-24,Enterprise Suite,North,Offline,179.61,12,75.75,103.86
2024-01-24,Enterprise Suite,South,Online,236.59,16,127.66,108.93
2024-01-24,Enterprise Suite,South,Offline,162.77,12,64.42,98.35
2024-01-24,Enterprise Suite,East,Online,206.39,12,82.14,124.25
2024-01-24,Enterprise Suite,East,Offline,117.14,11,59.15,57.99
2024-01-24,Enterprise Suite,West,Online,240.47,13,109.16,131.31
2024-01-24,Enterprise Suite,West,Offline,178.8,17,77.06,101.74
2024-01-24,Growth Pack,North,Online,192.67,17,96.5,96.17
2024-01-24,Growth Pack,North,Offline,129.85,10,61.88,67.97
2024-01-24,Growth Pack,South,Online,150.48,10,78.92,71.56
2024-01-24,Growth Pack,South,Offline,92.91,7,33.68,59.23
2024-01-24,Growth Pack,East,Online,162.92,10,85.82,77.1
2024-01-24,Growth Pack,East,Offline,79.32,7,28.97,50.35
2024-01-24,Growth Pack,West,Online,206.31,14,107.72,98.59
2024-01-24,Growth Pack,West,Offline,140.24,8,62.63,77.61
2024-01-24,Starter Plan,North,Online,88.33,5,45.44,42.89
2024-01-24,Starter Plan,North,Offline,77.89,6,30.95,46.94
2024-01-24,Starter Plan,South,Online,86.86,5,46.31,40.55
2024-01-24,Starter Plan,South,Offline,110.22,8,44.49,65.73
2024-01-24,Starter Plan,East,Online,108.36,9,40.83,67.53
2024-01-24,Starter Plan,East,Offline,112.18,6,48.1,64.08
2024-01-24,Starter Plan,West,Online,105.45,7,51.09,54.36
2024-01-24,Starter Plan,West,Offline,58.36,3,22.72,35.64
2024-01-24,Add-ons,North,Online,55.39,4,24.38,31.01
2024-01-24,Add-ons,North,Offline,47.56,3,20.23,27.33
2024-01-24,Add-ons,South,Online,93.02,5,45.61,47.41
2024-01-24,Add-ons,South,Offline,59.72,5,22.4,37.32
2024-01-24,Add-ons,East,Online,50.48,2,19.03,31.45
2024-01-24,Add-ons,East,Offline,30.89,1,12.9,17.99
2024-01-24,Add-ons,West,Online,67.96,3,25.16,42.8
2024-01-24,Add-ons,West,Offline,19.19,1,8.43,10.76
2024-01-25,Enterprise Suite,North,Online,278.17,26,147.08,131.09
2024-01-25,Enterprise Suite,North,Offline,206.85,13,87.73,119.12
2024-01-25,Enterprise Suite,South,Online,236.05,17,92.62,143.43
2024-01-25,Enterprise Suite,South,Offline,827.61,14,71.63,755.98
2024-01-25,Enterprise Suite,East,Online,215.79,17,103.96,111.83
2024-01-25,Enterprise Suite,East,Offline,140.28,11,51.29,88.99
2024-01-25,Enterprise Suite,West,Online,244.57,20,93.6,150.97
2024-01-25,Enterprise Suite,West,Offline,154.86,14,64.26,90.6
2024-01-25,Growth Pack,North,Online,178.84,11,76.71,102.13
2024-01-25,Growth Pack,North,Offline,140.12,8,65.76,74.36
2024-01-25,Growth Pack,South,Online,171.09,16,74.31,96.78
2024-01-25,Growth Pack,South,Offline,121.54,6,64.57,56.97
2024-01-25,Growth Pack,East,Online,139.66,7,69.25,70.41
2024-01-25,Growth Pack,East,Offline,86.54,5,36.22,50.32
2024-01-25,Growth Pack,West,Online,193.05,11,73.11,119.94
2024-01-25,Growth Pack,West,Offline,96.67,5,50.2,46.47
2024-01-25,Starter Plan,North,Online,103.34,6,38.8,64.54
2024-01-25,Starter Plan,North,Offline,113.88,8,53.79,60.09
2024-01-25,Starter Plan,South,Online,142.15,10,64.19,77.96
2024-01-25,Starter Plan,South,Offline,91.9,6,44.95,46.95
2024-01-25,Starter Plan,East,Online,91.73,8,38.77,52.96
2024-01-25,Starter Plan,East,Offline,87.54,8,43.36,44.18
2024-01-25,Starter Plan,West,Online,125.51,12,59.45,66.06
2024-01-25,Starter Plan,West,Offline,100.36,6,39.38,60.98
2024-01-25,Add-ons,North,Online,87.02,8,38.23,48.79
2024-01-25,Add-ons,North,Offline,92.78,6,33.65,59.13
2024-01-25,Add-ons,South,Online,107.62,7,54.17,53.45
2024-01-25,Add-ons,South,Offline,50.52,3,23.93,26.59
2024-01-25,Add-ons,East,Online,54.29,4,19.67,34.62
2024-01-25,Add-ons,East,Offline,59.38,3,27.97,31.41
2024-01-25,Add-ons,West,Online,103.06,7,38.53,64.53
2024-01-25,Add-ons,West,Offline,64.01,4,24.49,39.52
2024-01-26,Enterprise Suite,North,Online,246.54,23,118.92,127.62
2024-01-26,Enterprise Suite,North,Offline,182.75,10,92.99,89.76
2024-01-26,Enterprise Suite,South,Online,217.68,15,115.95,101.73
2024-01-26,Enterprise Suite,South,Offline,79.5,7,39.74,39.76
2024-01-26,Enterprise Suite,East,Online,165.29,13,84.26,81.03
2024-01-26,Enterprise Suite,East,Offline,133.21,12,57.32,75.89
2024-01-26,Enterprise Suite,West,Online,236.0,13,121.82,114.18
2024-01-26,Enterprise Suite,West,Offline,167.26,16,61.72,105.54
2024-01-26,Growth Pack,North,Online,158.42,13,60.24,98.18
2024-01-26,Growth Pack,North,Offline,115.96,7,55.76,60.2
2024-01-26,Growth Pack,South,Online,150.92,14,75.15,75.77
2024-01-26,Growth Pack,South,Offline,132.38,10,62.2,70.18
2024-01-26,Growth Pack,East,Online,168.73,15,85.26,83.47
2024-01-26,Growth Pack,East,Offline,114.32,7,59.24,55.08
2024-01-26,Growth Pack,West,Online,144.16,9,60.62,83.54
2024-01-26,Growth Pack,West,Offline,110.21,6,59.43,50.78
2024-01-26,Starter Plan,North,Online,119.75,7,58.19,61.56
2024-01-26,Starter Plan,North,Offline,81.89,6,35.73,46.16
2024-01-26,Starter Plan,South,Online,91.62,6,42.83,48.79
2024-01-26,Starter Plan,South,Offline,85.8,5,43.67,42.13
2024-01-26,Starter Plan,East,Online,79.23,4,38.21,41.02
2024-01-26,Starter Plan,East,Offline,64.92,3,26.64,38.28
2024-01-26,Starter Plan,West,Online,67.43,6,30.92,36.51
2024-01-26,Starter Plan,West,Offline,89.23,5,45.86,43.37
2024-01-26,Add-ons,North,Online,84.82,7,44.67,40.15
2024-01-26,Add-ons,North,Offline,73.69,4,37.31,36.38
2024-01-26,Add-ons,South,Online,105.55,10,51.97,53.58
2024-01-26,Add-ons,South,Offline,43.9,2,17.99,25.91
2024-01-26,Add-ons,East,Online,104.19,8,43.24,60.95
2024-01-26,Add-ons,East,Offline,23.21,1,10.74,12.47
2024-01-26,Add-ons,West,Online,47.13,4,24.39,22.74
2024-01-26,Add-ons,West,Offline,23.14,1,10.87,12.27
2024-01-27,Enterprise Suite,North,Online,243.22,15,124.18,119.04
2024-01-27,Enterprise Suite,North,Offline,141.69,10,53.07,88.62
2024-01-27,Enterprise Suite,South,Online,210.3,14,98.18,112.12
2024-01-27,Enterprise Suite,South,Offline,145.79,8,60.61,85.18
2024-01-27,Enterprise Suite,East,Online,205.76,13,109.52,96.24
2024-01-27,Enterprise Suite,East,Offline,116.93,7,50.67,66.26
2024-01-27,Enterprise Suite,West,Online,253.63,16,104.07,149.56
2024-01-27,Enterprise Suite,West,Offline,155.31,9,58.34,96.97
2024-01-27,Growth Pack,North,Online,140.24,9,66.23,74.01
2024-01-27,Growth Pack,North,Offline,101.59,5,43.91,57.68
2024-01-27,Growth Pack,South,Online,146.29,13,66.1,80.19
2024-01-27,Growth Pack,South,Offline,97.2,5,43.93,53.27
2024-01-27,Growth Pack,East,Online,119.61,7,60.2,59.41
2024-01-27,Growth Pack,East,Offline,110.5,7,44.45,66.05
2024-01-27,Growth Pack,West,Online,140.33,12,64.08,76.25
2024-01-27,Growth Pack,West,Offline,66.58,4,24.79,41.79
2024-01-27,Starter Plan,North,Online,95.69,5,38.31,57.38
2024-01-27,Starter Plan,North,Offline,71.58,5,35.27,36.31
2024-01-27,Starter Plan,South,Online,112.0,7,41.61,70.39
2024-01-27,Starter Plan,South,Offline,59.54,4,30.99,28.55
2024-01-27,Starter Plan,East,Online,78.68,4,36.57,42.11
2024-01-27,Starter Plan,East,Offline,35.53,2,15.67,19.86
2024-01-27,Starter Plan,West,Online,96.02,7,50.45,45.57
2024-01-27,Starter Plan,West,Offline,81.73,7,42.91,38.82
2024-01-27,Add-ons,North,Online,82.26,5,41.8,40.46
2024-01-27,Add-ons,North,Offline,18.38,1,9.12,9.26
2024-01-27,Add-ons,South,Online,74.08,5,36.83,37.25
2024-01-27,Add-ons,South,Offline,44.27,4,23.57,20.7
2024-01-27,Add-ons,East,Online,47.2,3,19.82,27.38
2024-01-27,Add-ons,East,Offline,5.0,1,1.96,3.04
2024-01-27,Add-ons,West,Online,91.65,5,36.9,54.75
2024-01-27,Add-ons,West,Offline,36.0,2,17.17,18.83
2024-01-28,Enterprise Suite,North,Online,230.51,15,98.79,131.72
2024-01-28,Enterprise Suite,North,Offline,128.2,12,68.63,59.57
2024-01-28,Enterprise Suite,South,Online,176.45,16,75.15,101.3
2024-01-28,Enterprise Suite,South,Offline,141.45,9,68.75,72.7
2024-01-28,Enterprise Suite,East,Online,192.74,11,82.37,110.37
2024-01-28,Enterprise Suite,East,Offline,79.13,7,30.56,48.57
2024-01-28,Enterprise Suite,West,Online,180.12,13,90.73,89.39
2024-01-28,Enterprise Suite,West,Offline,113.86,9,49.45,64.41
2024-01-28,Growth Pack,North,Online,141.89,13,52.23,89.66
2024-01-28,Growth Pack,North,Offline,64.86,4,23.99,40.87
2024-01-28,Growth Pack,South,Online,134.2,10,67.55,66.65
2024-01-28,Growth Pack,South,Offline,121.01,11,64.57,56.44
2024-01-28,Growth Pack,East,Online,124.3,10,58.78,65.52
2024-01-28,Growth Pack,East,Offline,110.99,9,42.69,68.3
2024-01-28,Growth Pack,West,Online,163.02,12,68.02,95.0
2024-01-28,Growth Pack,West,Offline,86.36,4,43.5,42.86
2024-01-28,Starter Plan,North,Online,116.11,10,43.38,72.73
2024-01-28,Starter Plan,North,Offline,63.73,4,30.23,33.5
2024-01-28,Starter Plan,South,Online,59.55,3,26.69,32.86
2024-01-28,Starter Plan,South,Offline,23.43,1,8.61,14.82
2024-01-28,Starter Plan,East,Online,45.62,2,20.96,24.66
2024-01-28,Starter Plan,East,Offline,95.49,7,37.55,57.94
2024-01-28,Starter Plan,West,Online,107.94,6,49.48,58.46
2024-01-28,Starter Plan,West,Offline,80.94,6,41.74,39.2
2024-01-28,Add-ons,North,Online,86.7,5,45.27,41.43
2024-01-28,Add-ons,North,Offline,7.45,1,2.94,4.51
2024-01-28,Add-ons,South,Online,59.24,5,25.47,33.77
2024-01-28,Add-ons,South,Offline,39.88,3,20.89,18.99
2024-01-28,Add-ons,East,Online,58.2,5,21.04,37.16
2024-01-28,Add-ons,East,Offline,61.33,4,24.24,37.09
2024-01-28,Add-ons,West,Online,46.83,3,25.09,21.74
2024-01-28,Add-ons,West,Offline,26.7,2,11.36,15.34
2024-01-29,Enterprise Suite,North,Online,260.17,18,113.53,146.64
2024-01-29,Enterprise Suite,North,Offline,122.5,10,47.13,75.37
2024-01-29,Enterprise Suite,South,Online,180.16,11,80.99,99.17
2024-01-29,Enterprise Suite,South,Offline,119.8,7,62.89,56.91
2024-01-29,Enterprise Suite,East,Online,190.71,11,93.0,97.71
2024-01-29,Enterprise Suite,East,Offline,129.15,8,64.6,64.55
2024-01-29,Enterprise Suite,West,Online,259.88,19,139.87,120.01
2024-01-29,Enterprise Suite,West,Offline,131.86,7,61.46,70.4
2024-01-29,Growth Pack,North,Online,169.88,11,91.21,78.67
2024-01-29,Growth Pack,North,Offline,90.21,6,46.69,43.52
2024-01-29,Growth Pack,South,Online,131.48,9,59.72,71.76
2024-01-29,Growth Pack,South,Offline,106.7,6,43.38,63.32
2024-01-29,Growth Pack,East,Online,114.76,7,55.0,59.76
2024-01-29,Growth Pack,East,Offline,63.04,5,28.93,34.11
2024-01-29,Growth Pack,West,Online,154.89,9,60.26,94.63
2024-01-29,Growth Pack,West,Offline,88.68,5,41.87,46.81
2024-01-29,Starter Plan,North,Online,109.17,6,54.53,54.64
2024-01-29,Starter Plan,North,Offline,70.09,5,35.5,34.59
2024-01-29,Starter Plan,South,Online,120.4,8,54.18,66.22
2024-01-29,Starter Plan,South,Offline,90.24,5,46.75,43.49
2024-01-29,Starter Plan,East,Online,83.33,7,44.87,38.46
2024-01-29,Starter Plan,East,Offline,71.13,4,31.76,39.37
2024-01-29,Starter Plan,West,Online,95.7,8,36.83,58.87
2024-01-29,Starter Plan,West,Offline,39.94,3,20.11,19.83
2024-01-29,Add-ons,North,Online,49.63,3,21.49,28.14
2024-01-29,Add-ons,North,Offline,77.91,6,37.8,40.11
2024-01-29,Add-ons,South,Online,76.96,4,36.74,40.22
2024-01-29,Add-ons,South,Offline,52.58,3,25.34,27.24
2024-01-29,Add-ons,East,Online,33.35,2,16.02,17.33
2024-01-29,Add-ons,East,Offline,52.21,3,24.2,28.01
2024-01-29,Add-ons,West,Online,65.75,4,34.8,30.95
2024-01-29,Add-ons,West,Offline,35.48,3,16.29,19.19
2024-01-30,Enterprise Suite,North,Online,258.77,15,129.62,129.15
2024-01-30,Enterprise Suite,North,Offline,139.69,11,71.73,67.96
2024-01-30,Enterprise Suite,South,Online,246.75,17,120.69,126.06
2024-01-30,Enterprise Suite,South,Offline,133.51,10,70.75,62.76
2024-01-30,Enterprise Suite,East,Online,245.21,23,108.48,136.73
2024-01-30,Enterprise Suite,East,Offline,132.19,11,71.26,60.93
2024-01-30,Enterprise Suite,West,Online,245.51,19,125.89,119.62
2024-01-30,Enterprise Suite,West,Offline,159.34,12,75.55,83.79
2024-01-30,Growth Pack,North,Online,211.25,15,96.97,114.28
2024-01-30,Growth Pack,North,Offline,130.75,7,49.71,81.04
2024-01-30,Growth Pack,South,Online,171.4,11,71.75,99.65
2024-01-30,Growth Pack,South,Offline,99.07,6,43.07,56.0
2024-01-30,Growth Pack,East,Online,141.96,12,52.16,89.8
2024-01-30,Growth Pack,East,Offline,100.67,5,43.79,56.88
2024-01-30,Growth Pack,West,Online,170.96,10,69.39,101.57
2024-01-30,Growth Pack,West,Offline,108.55,6,46.06,62.49
2024-01-30,Starter Plan,North,Online,150.67,8,67.44,83.23
2024-01-30,Starter Plan,North,Offline,105.7,6,48.0,57.7
2024-01-30,Starter Plan,South,Online,100.17,6,48.45,51.72
2024-01-30,Starter Plan,South,Offline,64.97,5,33.5,31.47
2024-01-30,Starter Plan,East,Online,76.35,5,29.34,47.01
2024-01-30,Starter Plan,East,Offline,48.53,3,20.1,28.43
2024-01-30,Starter Plan,West,Online,137.74,13,69.83,67.91
2024-01-30,Starter Plan,West,Offline,39.97,2,16.57,23.4
2024-01-30,Add-ons,North,Online,78.45,6,33.74,44.71
2024-01-30,Add-ons,North,Offline,67.92,4,34.61,33.31
2024-01-30,Add-ons,South,Online,77.13,5,31.47,45.66
2024-01-30,Add-ons,South,Offline,47.69,3,23.95,23.74
2024-01-30,Add-ons,East,Online,48.52,3,25.06,23.46
2024-01-30,Add-ons,East,Offline,6.71,1,3.05,3.66
2024-01-30,Add-ons,West,Online,102.65,8,38.49,64.16
2024-01-30,Add-ons,West,Offline,35.07,2,15.75,19.32
2024-01-31,Enterprise Suite,North,Online,270.04,17,105.44,164.6
2024-01-31,Enterprise Suite,North,Offline,154.22,13,77.17,77.05
2024-01-31,Enterprise Suite,South,Online,253.82,22,134.06,119.76
2024-01-31,Enterprise Suite,South,Offline,154.89,13,61.75,93.14
2024-01-31,Enterprise Suite,East,Online,212.56,12,82.36,130.2
2024-01-31,Enterprise Suite,East,Offline,142.58,8,59.02,83.56
2024-01-31,Enterprise Suite,West,Online,280.22,27,146.25,133.97
2024-01-31,Enterprise Suite,West,Offline,167.02,11,78.65,88.37
2024-01-31,Growth Pack,North,Online,191.22,11,100.03,91.19
2024-01-31,Growth Pack,North,Offline,122.24,7,44.22,78.02
2024-01-31,Growth Pack,South,Online,149.76,10,59.34,90.42
2024-01-31,Growth Pack,South,Offline,122.02,11,50.18,71.84
2024-01-31,Growth Pack,East,Online,181.93,17,85.22,96.71
2024-01-31,Growth Pack,East,Offline,84.49,5,34.25,50.24
2024-01-31,Growth Pack,West,Online,181.45,13,72.87,108.58
2024-01-31,Growth Pack,West,Offline,123.04,8,65.03,58.01
2024-01-31,Starter Plan,North,Online,147.92,10,68.08,79.84
2024-01-31,Starter Plan,North,Offline,106.56,7,49.3,57.26
2024-01-31,Starter Plan,South,Online,159.64,9,68.7,90.94
2024-01-31,Starter Plan,South,Offline,97.21,6,48.93,48.28
2024-01-31,Starter Plan,East,Online,93.74,7,44.66,49.08
2024-01-31,Starter Plan,East,Offline,53.99,3,22.4,31.59
2024-01-31,Starter Plan,West,Online,132.55,10,65.22,67.33
2024-01-31,Starter Plan,West,Offline,91.77,8,34.76,57.01
2024-01-31,Add-ons,North,Online,88.22,7,32.29,55.93
2024-01-31,Add-ons,North,Offline,77.83,5,36.27,41.56
2024-01-31,Add-ons,South,Online,95.64,5,43.11,52.53
2024-01-31,Add-ons,South,Offline,66.99,4,28.52,38.47
2024-01-31,Add-ons,East,Online,42.96,3,19.39,23.57
2024-01-31,Add-ons,East,Offline,96.63,8,47.91,48.72
2024-01-31,Add-ons,West,Online,75.87,4,29.82,46.05
2024-01-31,Add-ons,West,Offline,42.38,2,20.2,22.18
2024-02-01,Enterprise Suite,North,Online,260.29,18,134.94,125.35
2024-02-01,Enterprise Suite,North,Offline,171.78,9,71.72,100.06
